id,total_count,total_length,total_density,count_tertiary,count_trunk,count_residential,count_pedestrian,count_intersection,count_secondary,count_living_street,count_track,count_service,count_primary,length_tertiary,length_trunk,length_residential,length_pedestrian,length_intersection,length_secondary,length_living_street,length_track,length_service,length_primary,density_tertiary,density_trunk,density_residential,density_pedestrian,density_intersection,density_secondary,density_living_street,density_track,density_service,density_primary
MLI_2019_75,5.0,14797.66,345.92,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,7588.12,0.0,0.0,0.0,0,0.0,0.0,70.4,0.0,0.0,177.38,0.0,0.0,0.0,0,0.0,0.0,1.65,0.0,0.0
MLI_2019_76,2807.0,614034.95,14354.76,8.0,8.0,2574.0,0.0,0,0.0,0.0,74.0,54.0,3.0,11789.41,8679.88,526719.88,0.0,0,0.0,0.0,25530.98,10300.11,468.95,275.61,202.92,12313.53,0.0,0,0.0,0.0,596.86,240.79,10.96
MLI_2019_77,15.0,22324.31,522.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_78,3120.0,754175.71,17635.25,24.0,17.0,2806.0,0.0,0,20.0,0.0,94.0,8.0,18.0,17744.67,8250.26,624567.85,0.0,0,7971.3,0.0,35025.76,1095.01,9790.75,414.93,192.92,14604.57,0.0,0,186.4,0.0,819.02,25.61,228.94
MLI_2019_79,3647.0,866205.66,20257.05,44.0,30.0,3318.0,0.0,0,52.0,0.0,49.0,7.0,21.0,24748.89,11304.76,747978.63,0.0,0,15733.05,0.0,18069.93,605.13,12438.28,578.78,264.37,17492.2,0.0,0,367.93,0.0,422.58,14.15,290.88
MLI_2019_8,12.0,23655.51,547.11,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7367.27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,170.39,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_80,2967.0,627700.29,14679.5,57.0,17.0,2636.0,0.0,0,0.0,0.0,34.0,59.0,10.0,21040.36,10015.07,510422.85,0.0,0,0.0,0.0,12145.18,11469.55,2977.35,492.05,234.21,11936.83,0.0,0,0.0,0.0,284.03,268.23,69.63
MLI_2019_81,3022.0,633634.1,14818.38,57.0,31.0,2613.0,0.0,0,0.0,0.0,42.0,80.0,21.0,21602.12,11459.55,504896.49,0.0,0,0.0,0.0,14767.02,14066.2,5842.7,505.19,268.0,11807.68,0.0,0,0.0,0.0,345.35,328.96,136.64
MLI_2019_82,2753.0,593137.93,13872.02,25.0,18.0,2337.0,0.0,0,20.0,0.0,89.0,34.0,5.0,14840.49,8189.55,487578.26,0.0,0,9846.57,0.0,18724.37,3761.13,1024.41,347.08,191.53,11403.24,0.0,0,230.29,0.0,437.92,87.96,23.96
MLI_2019_83,3525.0,739934.3,17305.47,91.0,42.0,3025.0,0.0,0,12.0,0.0,42.0,88.0,33.0,34150.66,21735.19,549334.88,0.0,0,5556.96,0.0,21305.34,13991.71,17825.24,798.71,508.34,12847.76,0.0,0,129.97,0.0,498.29,327.24,416.89
MLI_2019_84,4387.0,940250.05,21990.53,51.0,37.0,3898.0,0.0,0,61.0,0.0,31.0,31.0,28.0,27050.46,19878.45,782848.82,0.0,0,17654.55,0.0,9357.86,3625.63,15369.99,632.66,464.92,18309.24,0.0,0,412.9,0.0,218.86,84.8,359.47
MLI_2019_85,4387.0,940439.26,21994.96,51.0,37.0,3898.0,0.0,0,61.0,0.0,31.0,31.0,28.0,27050.97,19887.9,783032.62,0.0,0,17655.83,0.0,9330.68,3632.37,15378.84,632.67,465.14,18313.54,0.0,0,412.93,0.0,218.23,84.95,359.68
MLI_2019_86,3640.0,738222.0,17265.85,66.0,31.0,3238.0,3.0,0,2.0,0.0,34.0,64.0,32.0,23097.48,9967.92,607248.97,0.0,0,1641.87,0.0,13640.7,9634.7,12772.02,540.21,233.13,14202.6,0.0,0,38.4,0.0,319.03,225.34,298.72
MLI_2019_87,4098.0,871555.7,20384.38,60.0,53.0,3506.0,0.0,0,50.0,0.0,44.0,40.0,24.0,30631.68,28000.42,674566.45,0.0,0,17903.44,0.0,16885.47,4478.66,16076.74,716.43,654.89,15777.1,0.0,0,418.73,0.0,394.93,104.75,376.01
MLI_2019_88,4571.0,980256.35,22927.08,47.0,48.0,4021.0,0.0,0,58.0,0.0,24.0,27.0,47.0,26754.97,20648.69,823397.93,0.0,0,16881.59,0.0,6100.63,2758.52,20172.66,625.77,482.95,19258.34,0.0,0,394.84,0.0,142.69,64.52,471.82
MLI_2019_89,4283.0,900387.3,21059.16,57.0,69.0,3682.0,1.0,0,47.0,0.0,37.0,45.0,27.0,31870.67,29232.2,704283.75,11.87,0,17942.96,0.0,14284.09,5691.84,16390.42,745.42,683.71,16472.5,0.28,0,419.67,0.0,334.09,133.13,383.36
MLI_2019_9,4.0,9669.89,223.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_90,3945.0,796023.67,18618.61,92.0,36.0,3525.0,3.0,0,6.0,0.0,25.0,44.0,37.0,29975.01,12510.85,653360.94,0.0,0,3482.68,0.0,12242.77,7645.38,19795.43,701.1,292.62,15281.8,0.0,0,81.46,0.0,286.35,178.82,463.01
MLI_2019_91,2736.0,531545.45,12433.51,54.0,35.0,2351.0,0.0,0,15.0,0.0,31.0,60.0,0.0,16504.95,15746.21,446665.28,0.0,0,5878.4,0.0,9010.5,6540.78,0.0,386.07,368.32,10448.06,0.0,0,137.5,0.0,210.77,153.0,0.0
MLI_2019_92,4509.0,907440.37,21226.44,92.0,46.0,4085.0,4.0,0,29.0,0.0,14.0,50.0,30.0,39611.07,15955.6,783726.95,76.12,0,11001.64,0.0,4627.06,7948.08,17379.81,926.56,373.23,18332.59,1.78,0,257.35,0.0,108.23,185.92,406.54
MLI_2019_93,4507.0,907537.01,21228.76,92.0,43.0,4086.0,4.0,0,29.0,0.0,14.0,51.0,30.0,39980.59,15843.99,783595.05,76.12,0,11011.97,0.0,4470.73,7933.27,17302.05,935.21,370.62,18329.56,1.78,0,257.59,0.0,104.58,185.57,404.72
MLI_2019_94,4916.0,971213.65,22718.41,76.0,69.0,4227.0,1.0,0,84.0,0.0,27.0,41.0,45.0,35895.41,29597.65,789883.98,76.12,0,22186.4,0.0,7055.33,6302.28,20413.44,839.66,692.34,18476.79,1.78,0,518.98,0.0,165.04,147.42,477.51
MLI_2019_95,4290.0,894462.21,20923.29,73.0,69.0,3562.0,1.0,0,82.0,0.0,19.0,75.0,53.0,30435.89,26993.19,725359.56,92.66,0,18430.89,0.0,3908.02,9811.22,22564.03,711.96,631.43,16967.64,2.17,0,431.14,0.0,91.42,229.5,527.82
MLI_2019_96,2728.0,635705.77,14870.58,35.0,0.0,2543.0,0.0,0,11.0,0.0,38.0,34.0,9.0,26350.96,0.0,559689.69,0.0,0,4292.03,0.0,12096.88,4957.39,6765.89,616.41,0.0,13092.39,0.0,0,100.4,0.0,282.97,115.96,158.27
MLI_2019_97,3906.0,818038.72,19135.87,103.0,73.0,3055.0,2.0,0,91.0,0.0,25.0,114.0,53.0,33483.52,25262.23,637652.55,92.66,0,21520.66,0.0,5801.35,14534.82,18974.12,783.26,590.94,14916.21,2.17,0,503.42,0.0,135.71,340.0,443.85
MLI_2019_98,4190.0,861954.55,20163.55,64.0,67.0,3524.0,1.0,0,57.0,0.0,21.0,65.0,34.0,31495.43,27930.19,700270.44,76.12,0,17794.53,0.0,4117.5,9818.69,14370.53,736.77,653.37,16381.3,1.78,0,416.26,0.0,96.32,229.69,336.17
MLI_2019_99,4183.0,860303.63,20124.97,64.0,67.0,3517.0,1.0,0,57.0,0.0,21.0,65.0,32.0,31480.25,27897.38,698872.66,76.12,0,17831.2,0.0,4117.5,9790.02,14112.9,736.41,652.6,16348.64,1.78,0,417.12,0.0,96.32,229.02,330.14
