id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
NG_2012_33,4.0,10107.98,227.08,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8774.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,197.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_330,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_331,1.0,6222.38,142.42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6222.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,142.42,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_332,1.0,5186.89,118.73,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5186.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,118.73,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_333,17.0,27963.18,640.13,0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0,0.0,0.0,3111.77,0.0,0.0,0.0,6039.03,0.0,7094.33,0,0.0,0.0,71.23,0.0,0.0,0.0,138.25,0.0,162.4
NG_2012_334,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_335,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_336,3.0,9837.9,225.32,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2858.14,6979.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,65.46,159.86,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_337,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_338,3.0,11536.21,264.39,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2144.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.14,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_339,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_340,6.0,9994.56,229.12,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,6932.79,0.0,0.0,0.0,0.0,885.33,2176.45,0,0.0,0.0,158.93,0.0,0.0,0.0,0.0,20.3,49.89
NG_2012_341,1.0,7166.88,164.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_342,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_343,2.0,7958.55,182.48,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2462.8,0.0,0.0,0.0,0.0,0.0,5495.75,0,0.0,0.0,56.47,0.0,0.0,0.0,0.0,0.0,126.01
NG_2012_344,1.0,7810.03,179.08,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7810.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,179.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_345,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_346,1.0,6987.98,160.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.25
NG_2012_347,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_348,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_349,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
